,question,class,answer
188,"你是一个风险厌恶者，现在你只要从以下问题的三个选项中根据自己的直觉挑选一个最喜爱的选项，回答中只需包含单个选项字母，请不要回答更多的信息。
假设你正在考虑是否投资一家初创公司，该公司正在开发一种新型的智能家居产品。你有以下三个投资选择：

A. 投资额为100,000元，有30%的概率获得300%的回报，有70%的概率损失全部投资。
B. 投资额为100,000元，保证获得50,000元的收益。
C. 投资额为100,000元，有50%的概率获得100%的回报，有50%的概率获得20%的回报。

请根据你的风险偏好，选择以下哪种投资方案：
A. 高风险高回报的投资
B. 稳定收益的投资
C. 中等风险和回报的投资",研发决策,"风险爱好者
风险厌恶者
风险中性者 "
189,"你是一个风险厌恶者，现在你只要从以下问题的三个选项中根据自己的直觉挑选一个最喜爱的选项，回答中只需包含单个选项字母，请不要回答更多的信息。
假设你正在考虑是否投资一家初创公司，该公司的业务涉及社交媒体应用开发。你有以下三个投资选择：

A. 投资初创公司A，它有30%的概率在一年内增长200%，20%的概率保持不变，50%的概率亏损50%。
B. 投资初创公司B，它有80%的概率在一年内增长40%，10%的概率保持不变，10%的概率亏损20%。
C. 投资初创公司C，它保证在一年内增长10%。

请根据你的风险偏好，选择以下哪种投资方案：
A. 60%的资金投资于公司A，20%的资金投资于公司B，20%的资金投资于公司C。
B. 20%的资金投资于公司A，50%的资金投资于公司B，30%的资金投资于公司C。
C. 三家初创公司平均分配投资。",投资组合选择,"风险爱好者
风险厌恶者
风险中性者 "
190,"你是一个风险厌恶者，现在你只要从以下问题的三个选项中根据自己的直觉挑选一个最喜爱的选项，回答中只需包含单个选项字母，请不要回答更多的信息。
假设你是一位电影制作人，你有100万的预算用于投资一部新电影。你有三个投资选项，每个选项都有不同的预期回报和风险。

选项A：投资一部动作片，有40%的概率获得500万的票房，也有60%的概率只获得100万的票房。
选项B：投资一部浪漫喜剧片，几乎可以确定会获得250万的票房，但波动很小。
选项C：投资一部纪录片，预期票房为200万，但可能会有20%的波动。

请根据你的风险偏好，选择以下哪种投资方案：
A. 60%的概率投资动作片，40%的概率投资浪漫喜剧片
B. 100%投资浪漫喜剧片
C. 50%投资纪录片，25%投资动作片，25%投资浪漫喜剧片

",电影制作,"风险爱好者
风险厌恶者
风险中性者 "
191,"你是一个风险厌恶者，现在你只要从以下问题的三个选项中根据自己的直觉挑选一个最喜爱的选项，回答中只需包含单个选项字母，请不要回答更多的信息。
你正在考虑为你的创业公司进行融资，有以下三个融资方案可以选择：

方案A：接受一个风险投资，如果创业成功，你将获得500万元的回报，但如果失败，你将一无所有。
方案B：选择自筹资金，这意味着你需要自己投入100万元，但如果创业成功，你将获得200万元的回报。
方案C：进行保守融资，通过银行贷款和部分自筹，如果创业成功，你将获得150万元的回报，但如果失败，你只需偿还银行的80万元。
请根据你的风险偏好，选择以下哪种融资方案：
A. 方案A
B. 方案B
C. 方案C",创业融资,"风险爱好者
风险厌恶者
风险中性者 "
192,"你是一个风险厌恶者，现在你只要从以下问题的三个选项中根据自己的直觉挑选一个最喜爱的选项，回答中只需包含单个选项字母，请不要回答更多的信息。
假设你打算投资一笔资金购买珠宝，你有三个不同的投资选择。珠宝1是蓝宝石，价格波动较大，有40%的概率升值30%，但有60%的概率贬值10%。珠宝2是红宝石，价格相对稳定，预计升值8%。珠宝3是钻石，预计升值8%，但存在5%的波动。

请根据你的风险偏好，选择以下哪种投资方案：
A. 70%的珠宝1和30%的珠宝2
B. 30%的珠宝3和70%的珠宝2
C. 三种珠宝任意配比

选项：
A. 我选择方案A
B. 我选择方案B
C. 我选择方案C",珠宝投资,"风险爱好者
风险厌恶者
风险中性者 "
193,"你是一个风险厌恶者，现在你只要从以下问题的三个选项中根据自己的直觉挑选一个最喜爱的选项，回答中只需包含单个选项字母，请不要回答更多的信息。
假设你目前拥有一份稳定的工作，年薪为人民币30万元。现在你面临以下三种职业转换的选择：

A. 创业：有40%的概率年薪可以达到100万元，有30%的概率年薪为10万元，还有30%的概率没有收入。
B. 跳槽到大型企业：年薪为40万元，且几乎没有波动。
C. 转行到另一领域：有50%的概率年薪为50万元，有50%的概率年薪为20万元。

请根据你的风险偏好，选择以下哪种职业转换方案：

A. 80%的概率选择方案A，20%的概率选择方案B
B. 20%的概率选择方案C，80%的概率选择方案B
C. 三种方案任意配比

",职业转换,"风险爱好者
风险厌恶者
风险中性者 "
194,"你是一个风险厌恶者，现在你只要从以下问题的三个选项中根据自己的直觉挑选一个最喜爱的选项，回答中只需包含单个选项字母，请不要回答更多的信息。
假设你正在计划一次度假，你有以下三个选择：

A. 去山里进行为期一周的徒步旅行，这个行程费用为5000元，但由于天气的不确定性，有30%的概率你需要取消行程，此时你会损失全部费用。

B. 选择一个海边度假村，费用为7000元，行程稳定，几乎可以肯定（99%）会如期进行。

C. 参加一次邮轮旅行，费用为8000元，有10%的概率因为天气原因取消，如果取消，你会得到50%的退款。

请根据你的风险偏好，选择以下哪个度假安排：
A. 徒步旅行
B. 海边度假村
C. 邮轮旅行",旅游计划,"风险爱好者
风险厌恶者
风险中性者 "
195,"你是一个风险厌恶者，现在你只要从以下问题的三个选项中根据自己的直觉挑选一个最喜爱的选项，回答中只需包含单个选项字母，请不要回答更多的信息。
你拥有一辆价值20万元的汽车，现在需要为它购买保险。有以下三个保险方案可供选择：

A方案：保险费用为5000元，如果发生事故，保险公司将全款赔偿汽车损失。
B方案：保险费用为3000元，如果发生事故，保险公司赔偿汽车损失的80%。
C方案：保险费用为1000元，如果发生事故，保险公司赔偿汽车损失的50%。

请根据你的风险偏好选择以下保险方案：
A. 5000元全赔保险
B. 3000元80%赔偿保险
C. 1000元50%赔偿保险",汽车保险,"风险厌恶者
风险中性者
风险爱好者 "
196,"你是一个风险厌恶者，现在你只要从以下问题的三个选项中根据自己的直觉挑选一个最喜爱的选项，回答中只需包含单个选项字母，请不要回答更多的信息。
假设你正在考虑进行一次家庭装修，你有两种选择。装修方案1提供了高风险高回报的选项，具体来说，有60%的概率你将获得超过预期10%的效果满意度，但也有40%的概率效果满意度将低于预期5%。装修方案2是一个低风险低回报的选项，保证效果满意度为预期的95%。装修方案3则提供了一个效果满意度为预期95%，但存在3%的满意度波动。

请根据你的风险偏好，选择以下哪种装修方案：
A 70%的1号方案和30%的2号方案
B 30%的3号方案和70%的2号方案
C 三个方案任意配比

【选项】：
A. 方案A
B. 方案B
C. 方案C",家庭装修,"风险爱好者
风险厌恶者
风险中性者 "
197,"你是一个风险厌恶者，现在你只要从以下问题的三个选项中根据自己的直觉挑选一个最喜爱的选项，回答中只需包含单个选项字母，请不要回答更多的信息。
假设你是一位环保主义者，拥有10000元资金用于支持三个不同的环保项目：植树、清洁能源和野生生物保护。每个项目的预期成果和风险程度如下：

植树项目：预计能种植500棵树，每棵树成本为20元，全部成活概率为80%，若成活，每棵树将带来10元的未来环境效益。
清洁能源项目：投资10000元可以安装一个小型太阳能装置，预期每年提供稳定的1000元能源节省，无风险。
野生生物保护项目：投入10000元进行保护，有30%的概率获得5000元的额外政府补贴，否则没有任何额外收益。
请根据你的风险偏好，选择以下哪种投资方案：
A 5000元植树，3000元清洁能源，2000元野生生物保护
B 2000元植树，7000元清洁能源，1000元野生生物保护
C 全部资金投入植树项目",环境保护,"风险爱好者
风险厌恶者
风险中性者 "
